supplier,brand,lens,code,category,index,material,form,type,blank_mm,sph_min,sph_max,cyl_max,combined_max,range_basis,add_min,add_max,add_range,price,price_promo,price_basis,coating,min_fh_mm,notes
Synchrony,ZEISS Synchrony,Work & Go HD 1.67,,Occupational,1.67,Photochromic,Freeform,grind,,-12.00,+8.00,-6.00,12.00,sphere,0.75,3.50,Add 0.75 to 3.50,130.64,87.09,L25,HMC Blue,,synchrony book p9; Photo Grey/Brown/Pioneer/Extra Grey/Blue/Burgundy/Black; book $139.35 L20
Synchrony,ZEISS Synchrony,Work & Go HD 1.74,,Occupational,1.74,Clear,Freeform,grind,,-16.00,+10.00,-6.00,16.00,sphere,0.75,3.50,Add 0.75 to 3.50,113.53,75.69,L25,HMC+,,synchrony book p9; Clear; book $121.10 L20
Synchrony,ZEISS Synchrony,Work & Go HD 1.74,,Occupational,1.74,Clear,Freeform,grind,,-16.00,+10.00,-6.00,16.00,sphere,0.75,3.50,Add 0.75 to 3.50,116.39,77.59,L25,HMC Blue,,synchrony book p9; Clear; book $124.15 L20
Synchrony,ZEISS Synchrony,Work & Office HD 1.50,,Occupational,1.50,Clear,Freeform,grind,,-10.00,+6.00,-6.00,10.00,sphere,0.75,3.50,Add 0.75 to 3.50,52.03,34.69,L25,HMC+,,synchrony book p9; Clear; book $55.50 L20
Synchrony,ZEISS Synchrony,Work & Office HD 1.50,,Occupational,1.50,Clear,Freeform,grind,,-10.00,+6.00,-6.00,10.00,sphere,0.75,3.50,Add 0.75 to 3.50,54.89,36.59,L25,HMC Blue,,synchrony book p9; Clear; book $58.55 L20
Synchrony,ZEISS Synchrony,Work & Office HD 1.50,,Occupational,1.50,Clear,Freeform,grind,,-10.00,+6.00,-6.00,10.00,sphere,0.75,3.50,Add 0.75 to 3.50,33.09,22.06,L25,HC hard coat,,synchrony book p9; Clear; book $35.30 L20
Synchrony,ZEISS Synchrony,Work & Office HD Short 1.50,,Occupational,1.50,Clear,Freeform,grind,,-10.00,+6.00,-6.00,10.00,sphere,0.75,3.50,Add 0.75 to 3.50,52.03,34.69,L25,HMC+,,synchrony book p9; Clear; book $55.50 L20
Synchrony,ZEISS Synchrony,Work & Office HD Short 1.50,,Occupational,1.50,Clear,Freeform,grind,,-10.00,+6.00,-6.00,10.00,sphere,0.75,3.50,Add 0.75 to 3.50,54.89,36.59,L25,HMC Blue,,synchrony book p9; Clear; book $58.55 L20
Synchrony,ZEISS Synchrony,Work & Office HD Short 1.50,,Occupational,1.50,Clear,Freeform,grind,,-10.00,+6.00,-6.00,10.00,sphere,0.75,3.50,Add 0.75 to 3.50,33.09,22.06,L25,HC hard coat,,synchrony book p9; Clear; book $35.30 L20
Synchrony,ZEISS Synchrony,Work & Office HD 1.53,,Occupational,1.53,Clear,Freeform,grind,,-7.00,+5.00,-3.50,7.00,sphere,0.75,3.50,Add 0.75 to 3.50,70.97,47.31,L25,HMC+,,synchrony book p9; Clear; book $75.70 L20
Synchrony,ZEISS Synchrony,Work & Office HD 1.53,,Occupational,1.53,Clear,Freeform,grind,,-7.00,+5.00,-3.50,7.00,sphere,0.75,3.50,Add 0.75 to 3.50,73.83,49.22,L25,HMC Blue,,synchrony book p9; Clear; book $78.75 L20
Synchrony,ZEISS Synchrony,Work & Office HD 1.53,,Occupational,1.53,Clear,Freeform,grind,,-7.00,+5.00,-3.50,7.00,sphere,0.75,3.50,Add 0.75 to 3.50,52.03,34.69,L25,HC hard coat,,synchrony book p9; Clear; book $55.50 L20
Synchrony,ZEISS Synchrony,Work & Office HD Short 1.53,,Occupational,1.53,Clear,Freeform,grind,,-7.00,+5.00,-3.50,7.00,sphere,0.75,3.50,Add 0.75 to 3.50,70.97,47.31,L25,HMC+,,synchrony book p9; Clear; book $75.70 L20
Synchrony,ZEISS Synchrony,Work & Office HD Short 1.53,,Occupational,1.53,Clear,Freeform,grind,,-7.00,+5.00,-3.50,7.00,sphere,0.75,3.50,Add 0.75 to 3.50,73.83,49.22,L25,HMC Blue,,synchrony book p9; Clear; book $78.75 L20
Synchrony,ZEISS Synchrony,Work & Office HD Short 1.53,,Occupational,1.53,Clear,Freeform,grind,,-7.00,+5.00,-3.50,7.00,sphere,0.75,3.50,Add 0.75 to 3.50,52.03,34.69,L25,HC hard coat,,synchrony book p9; Clear; book $55.50 L20
Synchrony,ZEISS Synchrony,Work & Office HD 1.59,,Occupational,1.59,Clear,Freeform,grind,,-9.00,+6.00,-6.00,9.00,sphere,0.75,3.50,Add 0.75 to 3.50,70.97,47.31,L25,HMC+,,synchrony book p9; Clear; book $75.70 L20
Synchrony,ZEISS Synchrony,Work & Office HD 1.59,,Occupational,1.59,Clear,Freeform,grind,,-9.00,+6.00,-6.00,9.00,sphere,0.75,3.50,Add 0.75 to 3.50,73.83,49.22,L25,HMC Blue,,synchrony book p9; Clear; book $78.75 L20
Synchrony,ZEISS Synchrony,Work & Office HD 1.59,,Occupational,1.59,Clear,Freeform,grind,,-9.00,+6.00,-6.00,9.00,sphere,0.75,3.50,Add 0.75 to 3.50,52.03,34.69,L25,HC hard coat,,synchrony book p9; Clear; book $55.50 L20
Synchrony,ZEISS Synchrony,Work & Office HD Short 1.59,,Occupational,1.59,Clear,Freeform,grind,,-9.00,+6.00,-6.00,9.00,sphere,0.75,3.50,Add 0.75 to 3.50,70.97,47.31,L25,HMC+,,synchrony book p9; Clear; book $75.70 L20
Synchrony,ZEISS Synchrony,Work & Office HD Short 1.59,,Occupational,1.59,Clear,Freeform,grind,,-9.00,+6.00,-6.00,9.00,sphere,0.75,3.50,Add 0.75 to 3.50,73.83,49.22,L25,HMC Blue,,synchrony book p9; Clear; book $78.75 L20
Synchrony,ZEISS Synchrony,Work & Office HD Short 1.59,,Occupational,1.59,Clear,Freeform,grind,,-9.00,+6.00,-6.00,9.00,sphere,0.75,3.50,Add 0.75 to 3.50,52.03,34.69,L25,HC hard coat,,synchrony book p9; Clear; book $55.50 L20
Synchrony,ZEISS Synchrony,Work & Office HD 1.60,,Occupational,1.60,Clear,Freeform,grind,,-12.00,+6.00,-6.00,12.00,sphere,0.75,3.50,Add 0.75 to 3.50,75.70,50.47,L25,HMC+,,synchrony book p9; Clear; book $80.75 L20
Synchrony,ZEISS Synchrony,Work & Office HD 1.60,,Occupational,1.60,Clear,Freeform,grind,,-12.00,+6.00,-6.00,12.00,sphere,0.75,3.50,Add 0.75 to 3.50,78.56,52.38,L25,HMC Blue,,synchrony book p9; Clear; book $83.80 L20
Synchrony,ZEISS Synchrony,Work & Office HD 1.60,,Occupational,1.60,Clear,Freeform,grind,,-12.00,+6.00,-6.00,12.00,sphere,0.75,3.50,Add 0.75 to 3.50,56.77,37.84,L25,HC hard coat,,synchrony book p9; Clear; book $60.55 L20
Synchrony,ZEISS Synchrony,Work & Office HD Short 1.60,,Occupational,1.60,Clear,Freeform,grind,,-12.00,+6.00,-6.00,12.00,sphere,0.75,3.50,Add 0.75 to 3.50,75.70,50.47,L25,HMC+,,synchrony book p9; Clear; book $80.75 L20
Synchrony,ZEISS Synchrony,Work & Office HD Short 1.60,,Occupational,1.60,Clear,Freeform,grind,,-12.00,+6.00,-6.00,12.00,sphere,0.75,3.50,Add 0.75 to 3.50,78.56,52.38,L25,HMC Blue,,synchrony book p9; Clear; book $83.80 L20
Synchrony,ZEISS Synchrony,Work & Office HD Short 1.60,,Occupational,1.60,Clear,Freeform,grind,,-12.00,+6.00,-6.00,12.00,sphere,0.75,3.50,Add 0.75 to 3.50,56.77,37.84,L25,HC hard coat,,synchrony book p9; Clear; book $60.55 L20
Synchrony,ZEISS Synchrony,Work & Office HD 1.67,,Occupational,1.67,Clear,Freeform,grind,,-12.00,+8.00,-6.00,12.00,sphere,0.75,3.50,Add 0.75 to 3.50,99.28,66.19,L25,HMC+,,synchrony book p9; Clear; book $105.90 L20
Synchrony,ZEISS Synchrony,Work & Office HD 1.67,,Occupational,1.67,Clear,Freeform,grind,,-12.00,+8.00,-6.00,12.00,sphere,0.75,3.50,Add 0.75 to 3.50,102.14,68.09,L25,HMC Blue,,synchrony book p9; Clear; book $108.95 L20
Synchrony,ZEISS Synchrony,Work & Office HD Short 1.67,,Occupational,1.67,Clear,Freeform,grind,,-12.00,+8.00,-6.00,12.00,sphere,0.75,3.50,Add 0.75 to 3.50,99.28,66.19,L25,HMC+,,synchrony book p9; Clear; book $105.90 L20
Synchrony,ZEISS Synchrony,Work & Office HD Short 1.67,,Occupational,1.67,Clear,Freeform,grind,,-12.00,+8.00,-6.00,12.00,sphere,0.75,3.50,Add 0.75 to 3.50,102.14,68.09,L25,HMC Blue,,synchrony book p9; Clear; book $108.95 L20
Synchrony,ZEISS Synchrony,Work & Read HD 1.50,,Occupational,1.50,Clear,Freeform,grind,,-10.00,+6.00,-6.00,10.00,sphere,0.75,3.50,Add 0.75 to 3.50,52.03,34.69,L25,HMC+,,synchrony book p9; Clear; book $55.50 L20
Synchrony,ZEISS Synchrony,Work & Read HD 1.50,,Occupational,1.50,Clear,Freeform,grind,,-10.00,+6.00,-6.00,10.00,sphere,0.75,3.50,Add 0.75 to 3.50,54.89,36.59,L25,HMC Blue,,synchrony book p9; Clear; book $58.55 L20
Synchrony,ZEISS Synchrony,Work & Read HD 1.50,,Occupational,1.50,Clear,Freeform,grind,,-10.00,+6.00,-6.00,10.00,sphere,0.75,3.50,Add 0.75 to 3.50,33.09,22.06,L25,HC hard coat,,synchrony book p9; Clear; book $35.30 L20
Synchrony,ZEISS Synchrony,Work & Read HD 1.53,,Occupational,1.53,Clear,Freeform,grind,,-7.00,+5.00,-3.50,7.00,sphere,0.75,3.50,Add 0.75 to 3.50,70.97,47.31,L25,HMC+,,synchrony book p9; Clear; book $75.70 L20
Synchrony,ZEISS Synchrony,Work & Read HD 1.53,,Occupational,1.53,Clear,Freeform,grind,,-7.00,+5.00,-3.50,7.00,sphere,0.75,3.50,Add 0.75 to 3.50,73.83,49.22,L25,HMC Blue,,synchrony book p9; Clear; book $78.75 L20
Synchrony,ZEISS Synchrony,Work & Read HD 1.53,,Occupational,1.53,Clear,Freeform,grind,,-7.00,+5.00,-3.50,7.00,sphere,0.75,3.50,Add 0.75 to 3.50,52.03,34.69,L25,HC hard coat,,synchrony book p9; Clear; book $55.50 L20
Synchrony,ZEISS Synchrony,Work & Read HD 1.59,,Occupational,1.59,Clear,Freeform,grind,,-9.00,+6.00,-6.00,9.00,sphere,0.75,3.50,Add 0.75 to 3.50,70.97,47.31,L25,HMC+,,synchrony book p9; Clear; book $75.70 L20
Synchrony,ZEISS Synchrony,Work & Read HD 1.59,,Occupational,1.59,Clear,Freeform,grind,,-9.00,+6.00,-6.00,9.00,sphere,0.75,3.50,Add 0.75 to 3.50,73.83,49.22,L25,HMC Blue,,synchrony book p9; Clear; book $78.75 L20
Synchrony,ZEISS Synchrony,Work & Read HD 1.59,,Occupational,1.59,Clear,Freeform,grind,,-9.00,+6.00,-6.00,9.00,sphere,0.75,3.50,Add 0.75 to 3.50,52.03,34.69,L25,HC hard coat,,synchrony book p9; Clear; book $55.50 L20
Synchrony,ZEISS Synchrony,Work & Read HD 1.60,,Occupational,1.60,Clear,Freeform,grind,,-12.00,+6.00,-6.00,12.00,sphere,0.75,3.50,Add 0.75 to 3.50,75.70,50.47,L25,HMC+,,synchrony book p9; Clear; book $80.75 L20
Synchrony,ZEISS Synchrony,Work & Read HD 1.60,,Occupational,1.60,Clear,Freeform,grind,,-12.00,+6.00,-6.00,12.00,sphere,0.75,3.50,Add 0.75 to 3.50,78.56,52.38,L25,HMC Blue,,synchrony book p9; Clear; book $83.80 L20
Synchrony,ZEISS Synchrony,Work & Read HD 1.60,,Occupational,1.60,Clear,Freeform,grind,,-12.00,+6.00,-6.00,12.00,sphere,0.75,3.50,Add 0.75 to 3.50,56.77,37.84,L25,HC hard coat,,synchrony book p9; Clear; book $60.55 L20
Synchrony,ZEISS Synchrony,Work & Read HD 1.67,,Occupational,1.67,Clear,Freeform,grind,,-12.00,+8.00,-6.00,12.00,sphere,0.75,3.50,Add 0.75 to 3.50,99.28,66.19,L25,HMC+,,synchrony book p9; Clear; book $105.90 L20
Synchrony,ZEISS Synchrony,Work & Read HD 1.67,,Occupational,1.67,Clear,Freeform,grind,,-12.00,+8.00,-6.00,12.00,sphere,0.75,3.50,Add 0.75 to 3.50,102.14,68.09,L25,HMC Blue,,synchrony book p9; Clear; book $108.95 L20
